사용월,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),38,창동동아아파트,1818 ,1884 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),39,창동역동측(도봉방면),11944 ,7794 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),40,창동농협물류센터,6010 ,866 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),41,창동동아청솔아파트,1371 ,1162 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),42,자운고등학교앞,1640 ,1625 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),43,창동쌍용.성원아파트,2823 ,2447 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),44,서울문화고등학교,4558 ,1749 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),45,방학사거리,4849 ,3436 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),46,신한은행방학동지점,2154 ,3834 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),47,국민은행방학지점,2403 ,4996 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),48,방학동신동아아파트,2318 ,2856 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),49,방학3동신동아프라자,5557 ,4280 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),50,방학3동주민센터,7926 ,3414 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),51,세그루학원,11024 ,4890 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),52,둘리뮤지엄.대우이안극동아파트,3323 ,2176 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),53,숭미초등학교,4508 ,2374 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),54,쌍문초등학교,3509 ,3968 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),55,강북중학교,3138 ,3397 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),56,강북구청,396 ,10770 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),57,수유역.강북구청,22450 ,21349 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),58,대한병원,2155 ,1551 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),59,수유중앙시장,1086 ,1232 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),60,광산사거리,1771 ,3851 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),61,수유2동주민센터우이시장,1386 ,4455 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),62,북부성모의원,818 ,2487 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),63,국립4.19민주묘지입구사거리,1451 ,5801 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),64,국립4.19민주묘지,39 ,5806 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),65,무량사입구,16 ,4503 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),66,강북청소년수련관,25 ,5609 ,
Feb-23,11110125,1119,1119번(강북청소년수련관난나~녹천역),67,선일교통종점(가상),0 ,21 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),1,한성여객종점,1197 ,48 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),2,홈플러스중계점,1959 ,32 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),3,대진여자고등학교,1223 ,38 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),4,중계건영2차아파트,1130 ,153 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),5,어린이교통공원,2155 ,221 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),6,마들근린공원.노원에코센터,1499 ,708 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),7,창동주공17단지,284 ,1641 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),8,창동주공18단지,894 ,850 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),9,창동주공19단지,807 ,1167 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),10,창동동아아파트,314 ,1269 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),11,창동농협물류센터,735 ,1891 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),12,노원구청,903 ,694 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),13,노원역8번출구,5035 ,528 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),14,노원구청앞,10403 ,114 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),15,창4동주민센터,1593 ,422 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),16,서울북부지방법원등기국,1293 ,916 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),17,창동주공1단지,703 ,1766 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),18,창5동현대1차아파트,861 ,1624 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),19,도봉구보건소앞,1916 ,2717 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),20,쌍문동금호1차삼익아파트,2414 ,3852 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),21,쌍문동현대.한양아파트,1564 ,1933 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),22,쌍문동성원아파트,1655 ,1552 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),23,청구아파트,345 ,868 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),24,방학동우성.청구아파트,1159 ,1392 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),25,초당초등학교,1717 ,1765 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),26,쌍문동우이빌라,137 ,873 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),27,쌍문동청한빌라,547 ,2013 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),28,서라벌중학교.우이동대우아파트,739 ,2694 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),29,덕성여대솔밭근린공원,684 ,2569 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),30,국립4.19민주묘지입구사거리,572 ,2325 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),31,인수동장미원,2373 ,2491 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),32,가오리역,2286 ,1982 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),33,우이초등학교,2342 ,810 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),34,강북노인종합복지관,843 ,871 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),35,신일병원,508 ,1512 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),36,수유시장.성신여대미아캠퍼스앞,760 ,3310 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),37,미아역신일중고,84 ,3359 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),38,미아역.신일중고,74 ,873 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),39,도봉세무서.성북시장,11 ,631 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),40,도봉세무서.성북시장,1339 ,68 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),41,미아역.신일중고,2286 ,83 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),42,수유시장.성신여대미아캠퍼스앞,3373 ,200 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),43,신일병원,1119 ,858 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),44,강북노인종합복지관,611 ,1178 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),45,우이초등학교,913 ,1038 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),46,가오리역,2758 ,2609 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),47,인수동장미원,1895 ,1107 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),48,국립4.19민주묘지입구사거리,1497 ,651 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),49,덕성여대입구,2216 ,632 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),50,서라벌중학교.우이동대우아파트,1498 ,675 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),51,북서울교회,1135 ,368 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),52,쌍문동청한빌라,1833 ,446 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),53,쌍문동우이빌라,332 ,599 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),54,초당초등학교,1651 ,1638 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),55,방학동우성아파트,973 ,668 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),56,청구아파트,235 ,839 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),57,쌍문동성원아파트,1472 ,1396 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),58,쌍문동한양.현대아파트,1807 ,1346 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),59,쌍문동삼익금호1차아파트,2256 ,2249 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),60,도봉구보건소앞,1927 ,1330 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),61,창5동현대아파트,1029 ,1242 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),62,창동주공1단지아파트,866 ,843 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),63,서울북부지방법원등기국,526 ,1475 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),64,창동농협물류센터,192 ,1918 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),65,창동역동측(노원방면),3013 ,1697 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),66,창동농협물류센터,349 ,422 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),67,상계6동우체국,286 ,5232 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),68,상계주공3단지,724 ,2236 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),69,상계주공2단지,296 ,1323 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),70,당현초등학교,341 ,1064 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),71,상계주공2단지223동,1932 ,992 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),72,상계주공2단지상가,1917 ,569 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),73,상계주공2단지,148 ,609 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),74,상계주공6단지,674 ,1650 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),75,노원구청앞,1404 ,252 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),76,창동농협물류센터,440 ,1576 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),77,창동역동측,3825 ,1566 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),78,창동동아아파트,1310 ,537 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),79,창동주공19단지,1645 ,839 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),80,창동주공18단지,580 ,844 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),81,창동주공17단지,2872 ,990 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),82,마들근린공원.노원에코센터,479 ,1404 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),83,중계역2번출구,164 ,4297 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),84,청계초등학교,62 ,1248 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),85,홈플러스중계점,11 ,1876 ,
Feb-23,11110126,1120,1120번(하계동~삼양동입구),86,한성여객종점(가상),5 ,446 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),1,상진운수종점(기점가상),972 ,6 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),2,상진운수종점,137 ,14 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),3,석관중고등학교앞,3219 ,43 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),4,석관동코오롱아파트,4298 ,117 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),5,한천로쌍용아파트앞,1698 ,249 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),6,이문동쌍용아파트,699 ,236 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),7,신이문역,20524 ,790 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),8,쌍용아파트,3893 ,121 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),9,이문동현대아파트,4059 ,1165 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),10,중화2동주민센터,1990 ,9043 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),11,지하철7호선중화역3번출구,19054 ,10363 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),12,지하철7호선중화역2번출구,5328 ,1723 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),13,중흥초등학교,1492 ,2078 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),14,이화연립경동제일교회앞,1066 ,2834 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),15,쌍용아파트신내테크노타운앞,1862 ,5083 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),16,엘지아파트앞,990 ,2575 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),17,신현중학교,607 ,5022 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),18,중랑구청,5700 ,12402 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),19,신내동성3차아파트,4556 ,4885 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),20,신내동성1.2차아파트,5112 ,5423 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),21,신내9단지아파트.서울의료원,4361 ,2120 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),22,중랑소방서,338 ,1570 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),23,신내7단지아파트홈플러스,933 ,3177 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),24,봉화산역2번출구,2210 ,8516 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),25,신내우체국.5단지두산대림아파트,725 ,1106 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),26,구립도서관체육관,929 ,2996 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),27,신내4단지아파트,818 ,956 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),28,태릉고등학교.원묵초등학교,184 ,601 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),29,지하철6호선화랑대역,2816 ,1629 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),30,예수사랑교회,1558 ,3546 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),31,화랑타운아파트,104 ,1858 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),32,공릉우방아파트,190 ,3113 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),33,원자력병원,6144 ,5659 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),34,효성화운트빌원자력병원후문,2502 ,201 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),35,태릉현대아파트,4657 ,374 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),36,청솔아파트,1560 ,1044 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),37,지하철6호선화랑대역,3933 ,5347 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),38,태릉고등학교.원묵초등학교,259 ,700 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),39,신내4단지아파트,1762 ,1289 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),40,구립도서관체육관,2329 ,795 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),41,신내우체국.5단지두산대림아파트,1074 ,1189 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),42,봉화산역3번출구,14364 ,1824 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),43,신내7단지아파트홈플러스,2069 ,690 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),44,중랑소방서,458 ,2023 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),45,신내8단지아파트.서울의료원,3669 ,4500 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),46,신내9단지아파트,4190 ,4391 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),47,신내10단지아파트,4348 ,3383 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),48,중랑구청,14431 ,8234 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),49,신현중학교,2952 ,940 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),50,엘지아파트앞,3013 ,1413 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),51,쌍용아파트신내테크노타운앞,3660 ,1571 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),52,이화연립경동제일교회앞,2242 ,1144 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),53,중흥초등학교,1344 ,4873 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),54,지하철7호선중화역2번출구,1804 ,14860 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),55,지하철7호선중화역3번출구,14503 ,4143 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),56,중화2동주민센터,3980 ,997 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),57,이문동현대아파트앞,378 ,4554 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),58,신이문역,1156 ,20208 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),59,쌍용아파트,310 ,889 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),60,이문동쌍용아파트,170 ,1184 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),61,한천로쌍용아파트앞,458 ,2845 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),62,석관동코오롱아파트,92 ,4537 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),63,석관고등학교,27 ,1545 ,
Feb-23,11110331,1122,1122번(상진운수차고지~원자력병원),64,상진운수종점,1 ,995 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),1,한성운수종점(기점가상),294 ,13 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),2,북부수도사업소,1624 ,35 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),3,강북보건소,2367 ,91 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),4,번동주공4단지,305 ,86 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),5,번동주공아파트3단지4단지,5336 ,336 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),6,번동한솔솔파크,1677 ,220 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),7,번동해모로아파트,2247 ,199 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),8,강북문화정보도서관,2085 ,226 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),9,동문굿모닝힐,863 ,192 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),10,북서울꿈의숲,602 ,319 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),11,꿈의숲롯데캐슬아파트,1822 ,439 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),12,경남아너스빌.꿈의숲해링턴아파트,1079 ,469 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),13,송중초등학교,133 ,1899 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),14,롯데백화점미아점,470 ,12691 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),15,미아사거리역2번출구,1251 ,2120 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),16,방천시장입구,262 ,543 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),17,숭곡초등학교입구,1224 ,667 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),18,미아사거리역,7240 ,373 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),19,송중초등학교,1696 ,265 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),20,경남아너스빌.꿈의숲해링턴아파트,1180 ,420 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),21,꿈의숲롯데캐슬아파트,1202 ,481 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),22,북서울꿈의숲,425 ,560 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),23,동문굿모닝힐,435 ,580 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),24,강북문화정보도서관,815 ,1191 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),25,번동해모로아파트,954 ,912 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),26,번동한솔솔파크,781 ,727 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),27,번동초등학교,1030 ,2146 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),28,번동주공아파트3단지4단지,510 ,2144 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),29,초안교,1465 ,2096 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),30,신창교,994 ,1896 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),31,한성운수차고지,1076 ,730 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),32,북부시장입구,772 ,830 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),33,강북경찰서입구,82 ,757 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),34,삼성화재강북지점,142 ,3670 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),35,수유역.노스페이스문화센터,3275 ,3395 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),36,강북구청사거리,792 ,506 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),37,수송초등학교,138 ,917 ,
Feb-23,11110131,1124,1124번(수유역~미아삼거리역),38,한성운수종점,3 ,2932 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),1,선일교통(가상),157 ,7 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),2,강북청소년수련관,4196 ,5 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),3,무량사입구,1854 ,8 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),4,국립4.19민주묘지,2287 ,197 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),5,국립4.19민주묘지입구사거리,3575 ,682 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),6,북부성모병원,2297 ,590 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),7,수유2동주민센터우이시장,3101 ,875 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),8,광산사거리,2310 ,1575 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),9,강북구청,4806 ,5180 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),10,수유3동우체국,6582 ,2915 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),11,태영데시앙아파트,748 ,2292 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),12,창2동주민센터.보건지소,350 ,2418 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),13,창번2교앞,272 ,869 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),14,창동서울탁주앞,3516 ,5055 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),15,창동.신창시장,4245 ,3429 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),16,국립현대미술관창동레지던시,5062 ,1354 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),17,창동대우아파트입구,2742 ,1753 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),18,대우아파트104동,8319 ,2805 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),19,창동대우아파트,5298 ,695 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),20,창2동주민센터.보건지소,2949 ,188 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),21,창2동주민센터.보건지소,6803 ,293 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),22,태영데시앙아파트,1703 ,764 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),23,우이1교앞,3600 ,6208 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),24,쌍문역,36011 ,21421 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),25,함석헌기념관.정의여중고,1091 ,2657 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),26,도봉구민회관.도봉문화원,4300 ,2823 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),27,도봉구보건소앞,3824 ,5625 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),28,쌍문동청구아파트,2674 ,6984 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),29,방학동삼익세라믹,842 ,5885 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),30,방학동신우빌라,360 ,5958 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),31,도깨비시장,2138 ,10874 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),32,방학중학교정문,374 ,5646 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),33,안방학동,86 ,8549 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),34,샘말어린이공원,86 ,4859 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),35,안방학동,7095 ,5021 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),36,샘말어린이공원,9099 ,69 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),37,안방학동,8047 ,150 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),38,방학중학교정문,9044 ,615 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),39,방학동도깨비시장,8583 ,703 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),40,방학동신우빌라,4547 ,779 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),41,방학동삼익세라믹,5603 ,2337 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),42,쌍문동청구아파트,4692 ,2221 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),43,도봉구보건소앞,4853 ,3821 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),44,도봉구민회관.도봉문화원,4250 ,2710 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),45,함석헌기념관.정의여중고,1559 ,10028 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),46,쌍문역,13875 ,32087 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),47,태영데시앙아파트,492 ,2797 ,
Feb-23,11110133,1126,1126번(강북청소년수련관난나~안방학동),48,창2동주민센터.보건지소,299 ,4064 ,
